GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc,ej_disadva,rank,rankgrpsz,_bld1200,_veg1200,_tot1200,_bld1500,_veg1500,_tot1500,_bld1800,_veg1800,_tot1800
370010210003,Graham,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1037,1152.0,0.8148,Forest,Google,0.4,0.3192,0.0808,0.602600920307985,0.756944444444444,0.756944444444444,0.690972222222222,0.781516898487067,0.102564102564103,0.228287841191067,0.578082191780822,0.366319444444444,0.289041095890411,0.018643672803542,0.1182477354235,0.98876404494382,8.0,0.7463162086818,87,89.0,,0.289930555555556,0.076388888888889,Yes,10.0,15,,,,,,,,,
370010211011,Graham,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,599,480.0,1.9433,Forest,Google,0.5,0.5761,0.0,0.383656203674258,0.447916666666667,0.447916666666667,0.464583333333333,0.525462115666179,0.07421875,0.165196572580645,0.458966565349544,0.314583333333333,0.229483282674772,0.0,0.0,0.511593157616144,-2.54,0.326563122262047,100,89.0,,0.18125,0.133333333333333,Yes,1.0,15,,,,,,,,,
370010211012,Graham,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,2626,2323.0,4.0861,Forest,Google,0.5,0.4104,0.0896,0.366907220234036,0.430047352561343,0.430047352561343,0.344290657439446,0.389406343882829,0.02406015037594,0.053553237933543,0.555927662424648,0.35729659922514,0.277963831212324,0.0,0.0,0.511593157616144,-0.36,0.413381123058542,91,89.0,,0.148514851485149,0.208781747739991,Yes,8.0,15,,,,,,,,,
370010211013,Graham,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,678,464.0,1.1864,Forest,Google,0.5,0.3598,0.1402,0.516647948489402,0.155172413793103,0.155172413793103,0.515086206896552,0.582582862119453,0.331360946745562,0.737545333078832,1.158139534883721,0.536637931034483,0.57906976744186,0.0,0.0,0.511593157616144,6.2,0.67463162086818,80,89.0,,0.295258620689655,0.241379310344828,Yes,14.0,15,,,,,,,,,
370010211021,Graham,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1193,980.0,1.7629,Forest,Google,0.5,0.3353,0.1647,0.488370716521982,0.651020408163265,0.651020408163265,0.698030634573304,0.789500241885619,0.0,0.0,0.719298245614035,0.418367346938775,0.359649122807017,0.0,0.0,0.59245471685908,5.03,0.628036638789327,78,89.0,,0.244897959183673,0.173469387755102,Yes,15.0,15,,,,,,,,,
370010211022,Graham,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1133,994.0,2.1072,Forest,Google,0.5,0.5892,0.0,0.347321387349313,0.277665995975855,0.277665995975855,0.182092555331992,0.205953878468468,0.102874432677761,0.228978575960178,0.382475660639777,0.276659959758551,0.191237830319889,0.0,0.0,0.59245471685908,-0.01,0.427319792911191,100,89.0,,0.06841046277666,0.208249496981891,Yes,1.0,15,,,,,,,,,
370010211023,Graham,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,898,1415.0,2.412,Forest,Google,0.5,0.4478,0.0522,0.336295958832893,0.050883392226148,0.050883392226148,0.360424028268551,0.407653824066553,0.05331599479844,0.118671085196527,0.643437862950058,0.391519434628975,0.321718931475029,0.0,0.0,0.59245471685908,-2.04,0.34647550776583,95,89.0,,0.224734982332155,0.16678445229682,Yes,7.0,15,,,,,,,,,
370010212011,Green Level,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,2696,3266.0,3.2346,Forest,Google,0.5,0.4302,0.0698,0.531793291048258,0.801898346601347,0.801898346601347,0.575579598145286,0.651003279014983,0.011432926829268,0.025447482297403,0.894431554524362,0.472137170851194,0.447215777262181,0.052503898804367,0.333006655927867,0.658562259841054,0.34,0.441258462763839,90,90.0,,0.317819963257808,0.154317207593386,Yes,1.0,1,,,,,,,,,
370010212012,Haw River,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1697,1984.0,3.5278,Forest,Google,0.5,0.5013,0.0,0.423333314028297,0.405241935483871,0.405241935483871,0.329637096774194,0.372832587493506,0.028310502283105,0.063013698630137,0.619591836734694,0.382560483870968,0.309795918367347,0.052503898804367,0.333006655927867,0.658562259841054,-1.39,0.372361608920749,100,100.0,,0.162298387096774,0.220262096774194,Yes,1.0,1,,,,,,,,,
370010212013,Graham,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,875,1024.0,5.4303,Forest,Google,0.5,0.6168,0.0,0.408648852533471,0.2080078125,0.2080078125,0.5087890625,0.575460542871523,0.009940357852883,0.022125312640287,0.738539898132428,0.4248046875,0.369269949066214,0.052503898804367,0.333006655927867,0.658562259841054,-4.86,0.234169653524492,100,89.0,,0.310546875,0.1142578125,Yes,1.0,15,,,,,,,,,
370010212041,Graham,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,813,1136.0,4.0748,Forest,Google,0.5,0.3661,0.1339,0.340992292976187,0.426056338028169,0.426056338028169,0.213908450704225,0.241938913863856,0.0,0.0,0.627507163323782,0.38556338028169,0.313753581661891,0.011216566005177,0.071141214679994,0.402936109402464,-0.23,0.418558343289526,87,89.0,,0.308978873239437,0.076584507042254,,10.0,15,,,,,,,,,
370010212042,Swepsonville,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,3173,3731.0,9.5233,Forest,Google,0.5,0.5478,0.0,0.313351121643659,0.318681318681319,0.318681318681319,0.248615725359911,0.281194213529329,0.030785017957927,0.068521491583773,0.570286195286195,0.3631734119539,0.285143097643098,0.011216566005177,0.071141214679994,0.402936109402464,-4.92,0.231780167264038,100,97.0,,0.186009112838381,0.177164299115519,,1.0,2,,,,,,,,,
370010212051,Mebane,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,994,641.0,1.4172,Forest,Google,0.5,0.6126,0.0,0.243704525619215,0.187207488299532,0.187207488299532,0.0,0.0,0.047858942065491,0.106524742016738,0.453514739229025,0.31201248049922,0.226757369614512,0.00193263390392,0.012257755483557,0.293835434447577,-3.43,0.291119076065313,100,90.0,,0.188767550702028,0.123244929797192,,1.0,12,,,,,,,,,
370010212052,Mebane,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,2398,2014.0,2.3984,Forest,Google,0.5,0.3737,0.1263,0.370501769299508,0.584409136047666,0.584409136047666,0.289473684210526,0.327406180164907,0.059578368469294,0.132609916915526,0.480882352941176,0.324726911618669,0.240441176470588,0.00193263390392,0.012257755483557,0.293835434447577,2.14,0.512943050577459,87,90.0,,0.19116186693148,0.13356504468719,,11.0,12,,,,,,,,,
370010212053,Mebane,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,4571,5046.0,7.8826,Forest,Google,0.5,0.4194,0.0806,0.357437671912213,0.570947284978201,0.570947284978201,0.253468093539437,0.286682433761662,0.043342444357673,0.096471892279981,0.553093259464451,0.356123662306778,0.276546629732225,0.00193263390392,0.012257755483557,0.293835434447577,0.95,0.465551573078455,92,90.0,,0.260206103844629,0.095917558462148,,8.0,12,,,,,,,,,
370010212061,Mebane,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1267,1127.0,5.3637,Forest,Google,0.5,0.6895,0.0,0.277455146467986,0.503105590062112,0.503105590062112,0.289263531499556,0.327168489141153,0.0,0.0,0.321219226260258,0.243123336291038,0.160609613130129,0.010798733941538,0.068491109422662,0.226048937996939,-8.36,0.094782954998009,100,90.0,,0.120674356699201,0.122448979591837,,1.0,12,,,,,,,,,
370010212062,Mebane,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,2454,2521.0,5.6251,Forest,Google,0.5,0.4023,0.0977,0.321910061621453,0.434748115827053,0.434748115827053,0.225307417691392,0.254831596144364,0.008221225710015,0.018298857225517,0.667328042328042,0.400238000793336,0.333664021164021,0.010798733941538,0.068491109422662,0.226048937996939,-0.95,0.389884508164078,91,90.0,,0.243950813169377,0.156287187623959,,9.0,12,,,,,,,,,
370010212063,Mebane,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1661,1934.0,1.9387,Forest,Google,0.5,0.4695,0.0305,0.340925508129611,0.263185108583247,0.263185108583247,0.219751809720786,0.24854798390821,0.1553911205074,0.345870558548728,0.644557823129252,0.391933815925543,0.322278911564626,0.010798733941538,0.068491109422662,0.226048937996939,-0.71,0.399442453205894,97,90.0,,0.296794208893485,0.095139607032058,,6.0,12,,,,,,,,,
370010212071,Woodlawn,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1132,1807.0,2.8388,Forest,Google,0.5,0.4974,0.0026,0.41163679958872,0.328168234643055,0.328168234643055,0.473713337022689,0.535788510761387,0.114247311827957,0.254292403746098,1.058086560364465,0.514111787493083,0.529043280182232,0.0,0.0,0.477465314979333,-3.23,0.299084030266826,99,99.0,,0.26950747094632,0.244604316546763,Yes,1.0,1,,,,,,,,,
370010212072,Mebane,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1748,1638.0,1.8983,Forest,Google,0.5,0.4051,0.0949,0.388151828369167,0.128205128205128,0.128205128205128,0.487789987789988,0.551709759250023,0.052631578947368,0.117147707979626,0.96875,0.492063492063492,0.484375,0.0,0.0,0.477465314979333,1.37,0.482277976901633,90,90.0,,0.238705738705739,0.253357753357753,Yes,10.0,12,,,,,,,,,
370010213004,Mebane,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,939,1332.0,2.0393,Forest,Google,0.5,0.5586,0.0,0.282924932533459,0.265765765765766,0.265765765765766,0.026276276276276,0.029719507208526,0.003062787136294,0.00681717136788,0.958823529411765,0.48948948948949,0.479411764705882,0.006572120373573,0.04168375830743,0.438459433034185,-6.7,0.16089207487057,100,90.0,,0.150900900900901,0.338588588588589,,1.0,12,,,,,,,,,
370010215003,,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,0,2746.0,0.0004,Forest,Google,0.5,0.5639,0.0,0.189505732364975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016491067338525,0.104594807474121,0.396817758470903,-5.85,0.194743130227001,100,,,0.0,0.0,,1.0,4,,,,,,,,,
370010216002,,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,555,1072.0,2.9232,Forest,Google,0.5,0.6205,0.0,0.277296172846817,0.069029850746269,0.069029850746269,0.308768656716418,0.349229556827866,0.02355460385439,0.052427989224287,0.656877897990726,0.396455223880597,0.328438948995363,0.000550282019535,0.003490170812369,0.39674399940274,-6.23,0.179609717244126,100,,,0.142723880597015,0.253731343283582,,1.0,4,,,,,,,,,
370010216003,Gibsonville,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,2596,2163.0,2.8861,Forest,Google,0.5,0.4618,0.0382,0.314437013447617,0.344891354600092,0.344891354600092,0.052242256125751,0.059088056891863,0.0,0.0,0.864655172413793,0.463707813222376,0.432327586206896,0.000550282019535,0.003490170812369,0.39674399940274,0.09,0.431302270011947,96,95.0,,0.373092926490985,0.090614886731391,,3.0,5,,,,,,,,,
370010216004,Elon,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,3589,3604.0,2.1938,Forest,Google,0.5,0.4244,0.0756,0.308046050316336,0.178690344062153,0.178690344062153,0.36856554564173,0.416862202061839,0.0,0.0,0.291293443210319,0.22558268590455,0.145646721605159,0.000550282019535,0.003490170812369,0.39674399940274,1.23,0.476702508960573,93,92.0,,0.112930077691454,0.112652608213097,,3.0,5,,,,,,,,,
370010217011,Gibsonville,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1451,1568.0,1.3869,Forest,Google,0.5,0.4342,0.0658,0.261859849195846,0.17219387755102,0.17219387755102,0.108418367346939,0.122625459407775,0.0,0.0,0.59026369168357,0.371173469387755,0.295131845841785,0.0,0.0,0.157608695652174,2.1,0.511350059737157,95,95.0,,0.214285714285714,0.156887755102041,,4.0,5,,,,,,,,,
370010217012,Elon,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,2028,1887.0,2.8747,Forest,Google,0.5,0.4571,0.0429,0.346702779161294,0.060943296237414,0.060943296237414,0.174104683195592,0.196919279309802,0.061295971978984,0.136432969888707,1.595598349381018,0.614732379438262,0.797799174690509,0.0,0.0,0.157608695652174,3.55,0.569095977698128,96,92.0,,0.12241653418124,0.492315845257022,,2.0,5,,,,,,,,,
370010217021,Elon,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,2163,2320.0,1.0565,Forest,Google,0.5,0.3727,0.1273,0.418182378600753,0.259913793103448,0.259913793103448,0.884142394822007,1.0,0.084772370486656,0.188686889147719,0.0,0.0,0.0,0.0,0.0,0.371431915945847,5.7,0.654719235364397,85,92.0,,0.0,0.0,,5.0,5,,,,,,,,,
370010217022,Elon,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,2201,2547.0,2.6383,Forest,Google,0.5,0.3853,0.1147,0.305995136387396,0.074597565763644,0.074597565763644,0.124064592359196,0.14032195841505,0.028352490421456,0.063107156099369,0.736196319018405,0.424028268551237,0.368098159509202,0.0,0.0,0.371431915945847,3.94,0.584627638391079,90,92.0,,0.251276010993325,0.172752257557911,,4.0,5,,,,,,,,,
370010217023,Elon,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1533,1745.0,1.8263,Forest,Google,0.5,0.4799,0.0201,0.331734144274783,0.253868194842407,0.253868194842407,0.318295739348371,0.36000506390427,0.023516237402016,0.052342592927067,0.522687609075044,0.343266475644699,0.261343804537522,0.0,0.0,0.371431915945847,1.9,0.503385105535643,98,92.0,,0.151862464183381,0.191404011461318,,1.0,5,,,,,,,,,
370010217031,Burlington,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,3432,2940.0,6.2557,Forest,Google,0.5,0.3761,0.1239,0.344412530821058,0.29421768707483,0.29421768707483,0.208449720670391,0.235764874403919,0.091506849315068,0.203676535572249,0.368078175895765,0.269047619047619,0.184039087947883,0.030553142195192,0.193783698776737,0.19691187446224,4.14,0.592592592592593,88,84.0,,0.116666666666667,0.152380952380952,,20.0,47,,,,,,,,,
370010217032,Burlington,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,3076,3335.0,3.7408,Forest,Google,0.5,0.4432,0.0568,0.357945157715818,0.542128935532234,0.542128935532234,0.194302848575712,0.219764202818064,0.010328068043742,0.022988280484459,0.719072164948454,0.418290854572714,0.359536082474227,0.030553142195192,0.193783698776737,0.19691187446224,1.09,0.471127041019514,94,84.0,,0.334632683658171,0.083658170914543,,11.0,47,,,,,,,,,
370010217033,Burlington,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,952,1162.0,1.9625,Forest,Google,0.5,0.3496,0.1504,0.378835268973365,0.381239242685026,0.381239242685026,0.246730601569311,0.279062064000429,0.034700315457413,0.077236186018113,0.765957446808511,0.433734939759036,0.382978723404255,0.030553142195192,0.193783698776737,0.19691187446224,5.77,0.657506969334926,84,84.0,,0.287435456110155,0.146299483648881,,26.0,47,,,,,,,,,
370010218011,Alamance,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1011,2647.0,2.2373,Forest,Google,0.5,0.4299,0.0701,0.263120287214191,0.064601435587457,0.064601435587457,0.070884146341463,0.080172771667321,0.003159557661927,0.007032563828161,0.819243986254296,0.450321118247072,0.409621993127148,0.00086040008604,0.005457098652422,0.327872882375704,-1.35,0.373954599761051,95,95.0,,0.308651303362297,0.141669814884775,,1.0,1,,,,,,,,,
370010219011,,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1162,1568.0,6.1034,Forest,Google,0.5,0.5572,0.0,0.282466490543833,0.216198979591837,0.216198979591837,0.137755102040816,0.155806466071055,0.093714285714286,0.208589861751152,0.56956956956957,0.362882653061224,0.284784784784785,0.0,0.0,0.359060592915095,-5.85,0.194743130227001,100,,,0.224489795918367,0.138392857142857,,1.0,4,,,,,,,,,
370010220011,Swepsonville,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,1475,2015.0,3.1056,Forest,Google,0.5,0.4706,0.0294,0.322998932308604,0.146898263027295,0.146898263027295,0.174887892376682,0.197805119855031,0.07346189164371,0.163511952368257,0.716354344122658,0.417369727047146,0.358177172061329,0.024720423778693,0.156789606926824,0.361990784202935,-1.97,0.34926324173636,97,97.0,,0.155831265508685,0.261538461538461,,2.0,2,,,,,,,,,
370010220012,,North Carolina,NC,Alamance County,"Burlington, NC",147327,NC Congressional District 6,61,1642.0,0.3773,Forest,Google,0.5,0.7603,0.0,0.283866747171812,0.232643118148599,0.232643118148599,0.203182374541004,0.229807297705601,0.03337169159954,0.074278926463492,0.728421052631579,0.421437271619976,0.364210526315789,0.024720423778693,0.156789606926824,0.361990784202935,-10.48,0.010354440461967,100,,,0.260048721071863,0.161388550548112,,1.0,4,,,,,,,,,
370030407001,Bethlehem,North Carolina,NC,Alexander County,"Hickory, NC",201511,NC Congressional District 5,708,1012.0,2.893,Forest,Google,0.5,0.6088,0.0,0.266733642467343,0.034584980237154,0.044730951060874,0.322134387351779,0.347976426724397,0.0,0.0,0.667215815485997,0.400197628458498,0.333607907742998,0.0,0.0,0.313701564828614,-1.45,0.256800368833564,100,99.0,,0.180830039525692,0.219367588932806,,1.0,3,,,,,,,,,
370030407002,,North Carolina,NC,Alexander County,"Hickory, NC",201511,NC Congressional District 5,95,2377.0,0.6121,Forest,Google,0.5,0.4527,0.0473,0.351150969269002,0.132519983172066,0.171396509155424,0.558623619371283,0.603437132405217,0.034591194968553,0.098643534804392,0.781859070464768,0.438788388725284,0.390929535232384,0.0,0.0,0.313701564828614,1.12,0.375288151221761,93,,,0.284812789230122,0.153975599495162,Yes,1.0,1,,,,,,,,,
370030407003,Bethlehem,North Carolina,NC,Alexander County,"Hickory, NC",201511,NC Congressional District 5,1437,1412.0,4.1133,Forest,Google,0.5,0.4975,0.0025,0.282342129934085,0.031869688385269,0.041219091689846,0.138101983002833,0.149180703630999,0.07008760951189,0.199868479667381,0.803320561941252,0.445467422096317,0.401660280970626,0.0,0.0,0.313701564828614,-0.24,0.312586445366528,99,99.0,,0.152974504249292,0.292492917847025,,3.0,3,,,,,,,,,
370030407004,Bethlehem,North Carolina,NC,Alexander County,"Hickory, NC",201511,NC Congressional District 5,1738,2081.0,7.5002,Forest,Google,0.5,0.6265,0.0,0.246176822218203,0.117251321480058,0.151648579440648,0.13358962037482,0.144306353406271,0.019791666666667,0.05643979519774,0.521198830409357,0.342623738587218,0.260599415204678,0.0,0.0,0.313701564828614,-2.46,0.210235131396957,100,99.0,,0.133109082172033,0.209514656415185,,1.0,3,,,,,,,,,
370079204001,Wadesboro,North Carolina,NC,Anson County,"Wadesboro, NC",4903,NC Congressional District 9,191,505.0,0.7864,Forest,Google,0.5,0.8877,0.0,0.419662094293706,0.510891089108911,0.510891089108911,0.657425742574257,0.703522372270616,0.0,0.0,0.741379310344828,0.425742574257426,0.370689655172414,0.0,0.0,0.831078093980726,-6.76,0.070079522862823,100,96.0,,0.186138613861386,0.23960396039604,Yes,1.0,8,,,,,,,,,
370079204002,Wadesboro,North Carolina,NC,Anson County,"Wadesboro, NC",4903,NC Congressional District 9,222,572.0,1.0364,Forest,Google,0.5,0.5034,0.0,0.451480719815108,0.716783216783217,0.716783216783217,0.536713286713287,0.574345937868475,0.0,0.0,0.248908296943231,0.199300699300699,0.124454148471616,0.0,0.0,0.831078093980726,1.63,0.487077534791253,100,96.0,,0.129370629370629,0.06993006993007,Yes,1.0,8,,,,,,,,,
370079204003,Wadesboro,North Carolina,NC,Anson County,"Wadesboro, NC",4903,NC Congressional District 9,937,1676.0,3.6203,Forest,Google,0.5,0.6161,0.0,0.586737888023644,0.849045346062053,0.849045346062053,0.746420047732697,0.798756678792419,0.182748538011696,0.406564163217031,0.955659276546091,0.488663484486874,0.477829638273046,0.0,0.0,0.831078093980726,0.33,0.422465208747515,100,96.0,,0.371718377088305,0.116945107398568,Yes,1.0,8,,,,,,,,,
370079205011,Wadesboro,North Carolina,NC,Anson County,"Wadesboro, NC",4903,NC Congressional District 9,20,922.0,0.6705,Forest,Google,0.5,0.3227,0.1773,0.457580514802415,0.73644251626898,0.73644251626898,0.575921908893709,0.616303745577408,0.0,0.0,0.606271777003484,0.377440347071584,0.303135888501742,0.0,0.0,0.570627663257575,2.99,0.554671968190855,83,96.0,,0.27765726681128,0.099783080260304,Yes,8.0,8,,,,,,,,,
370079205021,Wadesboro,North Carolina,NC,Anson County,"Wadesboro, NC",4903,NC Congressional District 9,783,749.0,2.1089,Forest,Google,0.5,0.6577,0.0,0.529075922492237,0.740987983978638,0.740987983978638,0.776998597475456,0.831479300470396,0.242424242424242,0.539325842696629,0.774881516587678,0.436582109479306,0.387440758293839,0.0,0.0,0.570627663257575,-2.79,0.267395626242545,100,96.0,,0.108144192256342,0.328437917222964,Yes,1.0,8,,,,,,,,,
370079205022,Wadesboro,North Carolina,NC,Anson County,"Wadesboro, NC",4903,NC Congressional District 9,642,531.0,1.4867,Forest,Google,0.5,0.5308,0.0,0.373146473408895,0.610169491525424,0.610169491525424,0.086629001883239,0.092703155604601,0.082887700534759,0.184401850627891,0.483240223463687,0.325800376647834,0.241620111731844,0.0,0.0,0.570627663257575,0.38,0.424950298210736,100,96.0,,0.030131826741996,0.295668549905838,Yes,1.0,8,,,,,,,,,
370079205023,Wadesboro,North Carolina,NC,Anson County,"Wadesboro, NC",4903,NC Congressional District 9,528,1511.0,1.4947,Forest,Google,0.5,0.6236,0.0,0.460933742331675,0.71277299801456,0.71277299801456,0.513202437373053,0.549186581562817,0.081907090464548,0.182220268673937,0.779740871613663,0.438120450033091,0.389870435806832,0.0,0.0,0.570627663257575,-0.07,0.402584493041749,100,96.0,,0.221045665122435,0.217074784910655,Yes,1.0,8,,,,,,,,,
370079205024,Wadesboro,North Carolina,NC,Anson County,"Wadesboro, NC",4903,NC Congressional District 9,1580,1578.0,4.2166,Forest,Google,0.5,0.5789,0.0,0.457588904099248,0.511406844106464,0.511406844106464,0.400407885791978,0.428483230037826,0.121546961325967,0.270407846545409,1.049350649350649,0.512040557667934,0.524675324675325,0.0,0.0,0.570627663257575,1.4,0.475646123260437,100,96.0,,0.231305449936629,0.280735107731305,Yes,1.0,8,,,,,,,,,
